id,type,message,timestamp,severity,source,user_id
8803,info,User frank has logged in successfully,2025-07-27 09:10:27,high,cron-job,4791
8804,warning,Error processing request for user frank: timeout,2025-08-07 08:33:31,high,web-app,4481
8805,alert,Security scan completed: 9 issues found,2025-08-02 19:59:19,low,api,2440
8806,warning,Batch job #4325 processing 316 records,2025-07-23 01:08:40,critical,cron-job,2968
8807,info,System maintenance scheduled for 2025-08-11,2025-07-13 11:29:57,high,api,1042
8808,error,Failed login attempt from IP 249.97.122.48 for user diana,2025-07-25 06:52:57,high,cron-job,3343
8809,warning,System maintenance scheduled for 2025-09-04,2025-07-21 00:54:50,high,web-app,320
8810,success,Email notification sent to 53 recipients,2025-07-26 16:27:17,low,web-app,3296
8811,error,Scheduled task 'sync' completed successfully,2025-08-03 20:10:20,critical,system,2164
8812,warning,New order #26180 received from customer henry,2025-07-25 17:29:34,medium,system,2522
8813,warning,Error processing request for user diana: timeout,2025-08-02 00:13:04,critical,system,4170
8814,alert,Batch job #1207 processing 5445 records,2025-07-16 10:41:05,medium,mobile-app,4009
8815,alert,Scheduled task 'report' completed successfully,2025-07-26 03:10:12,critical,web-app,852
8816,alert,New user registration: charlie - alice@example.com,2025-07-23 22:50:14,high,mobile-app,2844
8817,error,Security scan completed: 0 issues found,2025-07-26 00:00:29,medium,cron-job,3099
8818,alert,Configuration change detected in module auth,2025-08-04 14:13:13,medium,web-app,3675
8819,success,Email notification sent to 405 recipients,2025-07-12 19:18:30,critical,mobile-app,210
8820,info,System maintenance scheduled for 2025-08-26,2025-08-03 20:53:04,high,system,79
8821,warning,Payment of $842.55 processed successfully for user grace,2025-07-30 14:50:11,critical,mobile-app,2721
8822,error,API rate limit exceeded for client client_318,2025-08-05 08:39:15,medium,api,2792
8823,success,Service notification-service restarted due to memory leak,2025-07-22 21:45:52,low,api,4344
8824,warning,Cache cleared for region us-west,2025-08-01 11:12:48,medium,mobile-app,401
8825,warning,Scheduled task 'backup' completed successfully,2025-07-23 18:01:16,low,api,59
8826,alert,System maintenance scheduled for 2025-09-05,2025-08-03 13:40:44,medium,mobile-app,508
8827,warning,Batch job #7930 processing 6086 records,2025-07-21 02:21:46,critical,mobile-app,3513
8828,alert,Email notification sent to 348 recipients,2025-07-18 20:52:35,high,system,3288
8829,success,Batch job #3690 processing 447 records,2025-07-10 22:12:08,medium,cron-job,4274
8830,info,Payment of $875.06 processed successfully for user charlie,2025-08-03 10:22:43,high,system,3873
8831,warning,File upload completed: document_3453.pdf (26.5 MB),2025-07-12 14:05:40,medium,web-app,3374
8832,info,New user registration: frank - alice@example.com,2025-07-31 15:18:30,low,system,2036
8833,info,File upload completed: document_2954.pdf (3.0 MB),2025-07-12 04:49:07,low,cron-job,2736
8834,info,System backup completed for database orders_db,2025-07-25 11:46:57,low,mobile-app,1433
8835,info,Email notification sent to 432 recipients,2025-07-24 19:32:35,high,api,3821
8836,info,New user registration: diana - bob@example.com,2025-08-01 02:08:56,high,web-app,562
8837,success,User alice has logged in successfully,2025-08-07 07:16:38,low,cron-job,494
8838,success,File upload completed: document_8433.pdf (25.9 MB),2025-08-01 06:24:54,low,web-app,2091
8839,error,Server api-01 is experiencing high CPU usage: 89%,2025-07-25 22:52:57,critical,web-app,3660
8840,error,API rate limit exceeded for client client_453,2025-07-25 10:18:22,medium,mobile-app,1890
8841,error,New user registration: bob - henry@example.com,2025-07-23 12:18:03,critical,system,2062
8842,success,Service user-service restarted due to memory leak,2025-07-11 02:50:42,critical,api,3204
8843,alert,API rate limit exceeded for client client_536,2025-07-07 17:50:07,medium,system,4345
8844,error,Batch job #8374 processing 6946 records,2025-08-06 22:26:28,medium,system,807
8845,error,Database connection pool exhausted on db-02,2025-07-29 21:16:50,critical,cron-job,4888
8846,alert,Service user-service restarted due to memory leak,2025-08-01 01:01:53,critical,web-app,2946
8847,info,Error processing request for user alice: network_error,2025-07-22 12:33:21,critical,web-app,4689
8848,error,Configuration change detected in module inventory,2025-07-14 02:39:02,low,web-app,1011
8849,warning,Service payment-service restarted due to memory leak,2025-08-05 22:45:56,medium,mobile-app,3552
8850,success,Memory usage alert: 74% on server web-01,2025-08-02 20:51:54,high,system,3481
8851,error,New user registration: eve - bob@example.com,2025-07-30 12:10:33,high,web-app,3129
8852,info,Error processing request for user alice: invalid_credentials,2025-08-03 23:02:37,low,cron-job,4370
8853,alert,Failed login attempt from IP 208.75.178.113 for user alice,2025-08-01 22:12:00,medium,web-app,676
8854,info,Email notification sent to 184 recipients,2025-07-16 11:24:39,critical,cron-job,4054
8855,warning,Security scan completed: 3 issues found,2025-08-05 07:42:02,high,api,1119
8856,warning,Security scan completed: 12 issues found,2025-07-17 11:49:52,low,web-app,2068
8857,success,Security scan completed: 6 issues found,2025-07-17 08:18:11,low,web-app,2871
8858,alert,New user registration: henry - alice@example.com,2025-07-24 11:42:50,critical,api,2509
8859,info,New order #83023 received from customer bob,2025-07-18 13:59:45,high,cron-job,129
8860,warning,File upload completed: document_9084.pdf (18.4 MB),2025-07-19 21:50:15,low,system,3263
8861,error,Database connection pool exhausted on web-01,2025-07-31 21:40:35,critical,api,2368
8862,error,Memory usage alert: 74% on server api-01,2025-07-20 22:58:56,low,api,542
8863,warning,Batch job #3538 processing 7185 records,2025-07-08 21:11:55,high,system,1669
8864,warning,Payment of $965.84 processed successfully for user grace,2025-07-31 19:48:26,critical,mobile-app,2621
8865,alert,Payment of $991.21 processed successfully for user frank,2025-07-28 21:41:26,low,cron-job,1280
8866,warning,System maintenance scheduled for 2025-09-05,2025-08-06 05:48:05,critical,api,397
8867,alert,Payment of $703.36 processed successfully for user frank,2025-07-23 12:21:39,medium,api,2250
8868,error,Service notification-service restarted due to memory leak,2025-08-05 20:23:54,critical,system,4946
8869,warning,Payment of $932.85 processed successfully for user eve,2025-08-05 00:50:13,critical,cron-job,1749
8870,alert,System maintenance scheduled for 2025-08-26,2025-08-01 06:30:49,low,mobile-app,3526
8871,alert,Failed login attempt from IP 149.23.92.179 for user grace,2025-08-04 12:36:10,critical,api,3984
8872,info,Batch job #2199 processing 2415 records,2025-07-26 00:21:15,critical,cron-job,2253
8873,alert,Service notification-service restarted due to memory leak,2025-07-16 01:08:50,low,system,3642
8874,error,Scheduled task 'cleanup' completed successfully,2025-07-14 16:27:21,high,cron-job,4130
8875,alert,Database connection pool exhausted on db-02,2025-07-31 08:55:28,critical,web-app,3636
8876,warning,Failed login attempt from IP 244.144.3.141 for user grace,2025-08-04 23:21:24,medium,web-app,2029
8877,success,Security scan completed: 4 issues found,2025-07-16 23:48:11,medium,web-app,3037
8878,success,Memory usage alert: 70% on server db-01,2025-08-03 23:37:35,high,api,63
8879,warning,System backup completed for database logs_db,2025-07-13 11:59:50,critical,api,2352
8880,info,New user registration: bob - grace@example.com,2025-08-06 23:46:06,medium,api,1104
8881,warning,Memory usage alert: 74% on server db-01,2025-07-17 16:33:08,low,system,1222
8882,error,System backup completed for database analytics_db,2025-07-12 05:11:14,low,mobile-app,3701
8883,success,Email notification sent to 62 recipients,2025-08-01 01:19:28,medium,web-app,3630
8884,error,Cache cleared for region us-west,2025-07-09 07:51:40,medium,api,4469
8885,alert,API rate limit exceeded for client client_606,2025-08-04 08:04:57,medium,api,4873
8886,success,Server api-01 is experiencing high CPU usage: 71%,2025-07-20 10:57:38,high,system,3357
8887,error,Database connection pool exhausted on db-01,2025-07-24 14:22:35,critical,cron-job,4645
8888,error,User frank has logged in successfully,2025-07-09 17:56:51,low,api,4445
8889,alert,API rate limit exceeded for client client_380,2025-07-30 01:13:24,low,mobile-app,2234
8890,info,Batch job #1007 processing 3058 records,2025-07-19 23:31:09,low,mobile-app,1367
8891,success,New user registration: charlie - henry@example.com,2025-08-05 22:09:35,high,cron-job,3005
8892,success,Batch job #3293 processing 1412 records,2025-07-20 04:18:15,critical,mobile-app,751
8893,info,Cache cleared for region eu-central,2025-08-07 10:30:59,high,system,3729
8894,alert,Server db-02 is experiencing high CPU usage: 83%,2025-07-14 19:37:38,critical,mobile-app,20
8895,alert,Failed login attempt from IP 60.112.1.140 for user henry,2025-07-22 21:34:49,low,api,4029
8896,error,User grace has logged in successfully,2025-07-30 19:16:03,medium,api,4604
8897,info,Security scan completed: 8 issues found,2025-07-20 09:09:57,critical,web-app,4039
8898,success,System maintenance scheduled for 2025-08-30,2025-07-12 22:30:56,high,web-app,3339
8899,success,Email notification sent to 270 recipients,2025-07-24 04:21:30,low,cron-job,315
8900,success,Email notification sent to 398 recipients,2025-07-20 05:29:19,low,system,1623
8901,alert,Security scan completed: 5 issues found,2025-07-12 19:05:40,high,system,2753
8902,success,New user registration: grace - grace@example.com,2025-07-24 20:55:59,medium,api,4597
8903,error,Scheduled task 'report' completed successfully,2025-07-14 15:43:58,medium,mobile-app,1003
8904,error,Batch job #7730 processing 2089 records,2025-07-23 03:28:50,high,mobile-app,3535
8905,warning,System backup completed for database logs_db,2025-07-23 08:26:10,critical,system,246
8906,success,Cache cleared for region us-east,2025-07-30 20:39:55,low,web-app,2130
8907,alert,Security scan completed: 0 issues found,2025-08-01 12:21:07,low,web-app,2579
8908,info,Error processing request for user alice: invalid_credentials,2025-07-18 14:33:28,high,system,967
8909,warning,New order #55262 received from customer bob,2025-07-23 11:20:09,medium,api,4348
8910,error,Service payment-service restarted due to memory leak,2025-07-28 03:36:53,critical,api,1702
8911,info,Memory usage alert: 70% on server db-01,2025-07-30 21:09:43,medium,cron-job,2710
8912,error,Configuration change detected in module inventory,2025-07-22 11:41:26,critical,system,4156
8913,warning,Scheduled task 'sync' completed successfully,2025-07-28 10:40:48,medium,web-app,3692
8914,alert,File upload completed: document_8899.pdf (34.3 MB),2025-07-31 22:28:45,low,web-app,2830
8915,info,New order #25926 received from customer diana,2025-07-11 14:26:59,critical,system,1381
8916,info,Memory usage alert: 88% on server db-01,2025-08-02 17:58:17,high,cron-job,1898
8917,warning,Database connection pool exhausted on api-01,2025-07-18 19:06:07,high,system,1868
8918,info,Configuration change detected in module inventory,2025-07-24 19:24:38,low,mobile-app,4001
8919,error,Cache cleared for region eu-central,2025-07-24 13:58:17,medium,system,3134
8920,success,Server db-01 is experiencing high CPU usage: 98%,2025-07-19 06:32:41,critical,web-app,3600
8921,error,Error processing request for user eve: permission_denied,2025-07-30 22:16:54,critical,system,2109
8922,info,System backup completed for database logs_db,2025-07-11 20:50:49,medium,cron-job,98
8923,success,User diana has logged in successfully,2025-08-06 18:13:00,medium,api,1910
8924,warning,Memory usage alert: 84% on server web-02,2025-08-05 12:27:20,high,mobile-app,565
8925,info,Scheduled task 'report' completed successfully,2025-07-25 11:53:48,medium,web-app,151
8926,warning,Failed login attempt from IP 174.44.182.215 for user bob,2025-07-31 19:42:22,low,api,3696
8927,success,Cache cleared for region asia-pacific,2025-07-31 17:05:03,low,mobile-app,1119
8928,info,New user registration: charlie - diana@example.com,2025-07-09 18:26:00,high,web-app,4255
8929,info,Failed login attempt from IP 23.169.87.211 for user henry,2025-07-19 17:47:53,high,web-app,4243
8930,success,Security scan completed: 6 issues found,2025-07-18 09:04:38,high,api,2235
8931,success,API rate limit exceeded for client client_140,2025-07-29 21:25:05,low,system,315
8932,success,New user registration: charlie - henry@example.com,2025-08-05 18:09:29,medium,system,740
8933,success,Server api-01 is experiencing high CPU usage: 71%,2025-07-09 10:38:47,medium,cron-job,949
8934,info,Cache cleared for region us-east,2025-07-26 09:07:34,medium,mobile-app,723
8935,warning,File upload completed: document_5376.pdf (14.9 MB),2025-08-07 03:09:23,low,system,3889
8936,warning,User frank has logged in successfully,2025-07-18 09:17:44,high,web-app,2892
8937,info,Scheduled task 'cleanup' completed successfully,2025-08-02 21:34:45,critical,mobile-app,2214
8938,error,Payment of $100.07 processed successfully for user bob,2025-07-23 23:32:27,high,mobile-app,610
8939,alert,Memory usage alert: 80% on server web-01,2025-07-10 03:13:49,critical,system,1455
8940,alert,User frank has logged in successfully,2025-07-23 02:26:13,medium,mobile-app,2485
8941,error,System maintenance scheduled for 2025-08-22,2025-07-31 04:14:50,medium,api,4758
8942,alert,Batch job #9769 processing 663 records,2025-07-07 20:33:36,medium,cron-job,4405
8943,alert,Scheduled task 'sync' completed successfully,2025-07-07 23:43:44,low,api,4932
8944,info,System maintenance scheduled for 2025-08-17,2025-08-06 18:17:55,medium,system,3519
8945,alert,Configuration change detected in module auth,2025-07-12 11:56:47,high,api,2068
8946,info,New user registration: bob - frank@example.com,2025-07-22 04:42:14,low,system,897
8947,warning,Batch job #8975 processing 7033 records,2025-07-19 23:22:51,critical,system,4968
